timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773178570.4410489,h3,0.00,0.00,4.53,0.2209
1773178570.9421394,h3,0.00,0.00,4.53,0.2209
1773178571.443343,h3,0.00,0.00,4.53,0.2209
1773178571.944545,h3,0.06,0.00,4.53,0.2209
1773178572.445686,h3,0.00,0.00,4.53,0.2209
1773178572.946903,h3,0.19,0.00,4.53,0.2209
1773178573.4480002,h3,0.00,0.00,4.53,0.2209
1773178573.9492033,h3,0.00,0.00,4.53,0.2209
1773178574.4502988,h3,0.00,0.00,4.53,0.2209
1773178574.9513938,h3,0.00,0.00,4.53,0.2209
1773178575.4525983,h3,0.00,0.00,4.53,0.2209
1773178575.9537,h3,0.00,0.00,4.53,0.2209
1773178576.4547756,h3,0.00,0.00,4.53,0.2209
1773178576.9558637,h3,0.00,0.00,4.53,0.2209
1773178577.4570856,h3,0.00,0.00,4.53,0.2209
1773178577.9581842,h3,0.00,0.00,4.53,0.2209
1773178578.4593928,h3,0.06,0.00,4.53,0.2209
1773178578.9606,h3,0.00,0.00,4.53,0.2209
1773178579.461665,h3,0.00,0.00,4.53,0.2209
1773178579.9628649,h3,0.12,0.00,4.53,0.2209
1773178580.4639266,h3,0.00,0.00,4.53,0.2209
1773178580.9650931,h3,0.00,0.00,4.53,0.2209
1773178581.4661827,h3,0.00,0.00,4.53,0.2209
1773178581.9673805,h3,0.00,0.00,4.53,0.2209
1773178582.4686332,h3,0.00,0.00,4.53,0.2209
1773178582.9697187,h3,0.00,0.00,4.53,0.2209
1773178583.4709532,h3,0.12,0.00,4.53,0.2209
1773178583.9720476,h3,0.00,0.00,4.53,0.2209
1773178584.4732237,h3,0.00,0.00,4.53,0.2209
1773178584.9744434,h3,0.00,0.00,4.53,0.2209
1773178585.4755664,h3,0.06,0.00,4.53,0.2209
1773178585.976788,h3,0.00,0.00,4.53,0.2209
1773178586.4778824,h3,0.00,0.00,4.53,0.2209
1773178586.9790888,h3,0.00,0.00,4.53,0.2209
1773178587.4801853,h3,0.00,0.00,4.53,0.2209
1773178587.9812717,h3,0.00,0.00,4.53,0.2209
1773178588.4823337,h3,0.00,0.00,4.53,0.2209
1773178588.9834204,h3,0.00,0.00,4.53,0.2209
1773178589.4846282,h3,0.00,0.00,4.53,0.2209
1773178589.9857218,h3,0.00,0.00,4.53,0.2209
1773178590.486968,h3,0.00,0.00,4.53,0.2209
1773178590.988068,h3,0.00,0.00,4.53,0.2209
1773178591.4892738,h3,0.00,0.00,4.53,0.2209
1773178591.9904752,h3,0.06,0.00,4.53,0.2209
1773178592.491586,h3,0.06,0.00,4.53,0.2209
1773178592.9927828,h3,0.00,0.00,4.53,0.2209
1773178593.4938772,h3,0.00,0.00,4.53,0.2209
1773178593.9950938,h3,0.00,0.00,4.53,0.2209
1773178594.4961848,h3,0.25,0.00,4.53,0.2209
1773178594.9973779,h3,0.00,0.00,4.53,0.2209
1773178595.4985604,h3,0.00,0.00,4.53,0.2209
1773178595.9996452,h3,0.00,0.00,4.53,0.2209
1773178596.5008388,h3,0.00,0.00,4.53,0.2209
1773178597.0019426,h3,0.00,0.00,4.53,0.2209
1773178597.5031354,h3,0.00,0.00,4.53,0.2209
1773178598.0041893,h3,0.00,0.00,4.53,0.2209
1773178598.50547,h3,0.00,0.00,4.53,0.2209
1773178599.0066538,h3,0.06,0.00,4.53,0.2209
1773178599.5077417,h3,0.00,0.00,4.53,0.2209
1773178600.0089335,h3,0.00,0.00,4.53,0.2209
1773178600.5099921,h3,0.00,0.00,4.53,0.2209
1773178601.0112026,h3,0.00,0.00,4.53,0.2209
1773178601.5123208,h3,0.06,0.00,4.53,0.2209
1773178602.0134196,h3,0.00,0.00,4.53,0.2209
1773178602.5147088,h3,0.12,0.00,4.53,0.2209
1773178603.015755,h3,0.00,0.00,4.53,0.2209
1773178603.5170467,h3,0.00,0.00,4.53,0.2209
1773178604.0181296,h3,0.00,0.00,4.53,0.2209
1773178604.519306,h3,0.00,0.00,4.53,0.2209
1773178605.0205078,h3,0.00,0.00,4.53,0.2209
1773178605.5215957,h3,0.06,0.00,4.53,0.2209
1773178606.022823,h3,0.00,0.00,4.53,0.2209
1773178606.5239127,h3,0.00,0.00,4.53,0.2209
1773178607.0251272,h3,0.00,0.00,4.53,0.2209
1773178607.5262194,h3,0.00,0.00,4.53,0.2209
1773178608.0273914,h3,0.00,0.00,4.53,0.2209
1773178608.5287566,h3,0.00,0.00,4.53,0.2209
1773178609.02985,h3,0.06,0.00,4.53,0.2209
1773178609.5310855,h3,0.00,0.00,4.53,0.2209
1773178610.0321705,h3,0.00,0.00,4.53,0.2209
1773178610.5333793,h3,0.00,0.00,4.53,0.2209
1773178611.034585,h3,0.06,0.00,4.53,0.2209
1773178611.5356767,h3,0.00,0.00,4.98,0.2009
1773178612.036851,h3,0.06,0.00,4.53,0.2209
1773178612.5379696,h3,0.00,0.00,4.53,0.2209
1773178613.0391676,h3,0.00,0.00,4.53,0.2209
1773178613.5405383,h3,0.00,0.00,4.53,0.2209
1773178614.0416143,h3,0.00,0.00,4.53,0.2209
1773178614.5428128,h3,0.06,0.00,4.53,0.2209
1773178615.0438735,h3,0.00,0.00,4.53,0.2209
1773178615.5450494,h3,0.00,0.00,4.53,0.2209
1773178616.0461135,h3,0.00,0.00,4.53,0.2209
1773178616.547289,h3,0.00,0.00,4.53,0.2209
1773178617.0484407,h3,0.00,0.00,4.53,0.2209
1773178617.549535,h3,0.06,0.00,4.53,0.2209
1773178618.0507638,h3,0.00,0.00,4.53,0.2209
1773178618.552053,h3,0.06,0.00,4.53,0.2209
1773178619.0532663,h3,0.00,0.00,4.53,0.2209
1773178619.5544727,h3,0.00,0.00,4.53,0.2209
1773178620.0555575,h3,0.00,0.00,4.53,0.2209
1773178620.5567641,h3,0.00,0.00,4.53,0.2209
1773178621.0578623,h3,0.00,0.00,4.53,0.2209
1773178621.5591002,h3,0.00,0.00,4.53,0.2209
1773178622.060189,h3,0.06,0.00,4.53,0.2209
1773178622.5613923,h3,0.00,0.00,4.53,0.2209
1773178623.0625932,h3,0.00,0.00,4.53,0.2209
1773178623.5638902,h3,0.06,0.00,4.53,0.2209
1773178624.0650928,h3,0.00,0.00,4.53,0.2209
1773178624.5661685,h3,0.00,0.00,4.53,0.2209
1773178625.067369,h3,0.00,0.00,4.53,0.2209
1773178625.5685732,h3,0.00,0.00,4.53,0.2209
1773178626.0696647,h3,0.00,0.00,4.53,0.2209
1773178626.5709102,h3,0.06,0.00,4.53,0.2209
1773178627.0721192,h3,0.00,0.00,4.53,0.2209
1773178627.573325,h3,0.00,0.00,4.30,0.2326
1773178628.074503,h3,0.06,0.00,4.53,0.2209
1773178628.5757523,h3,0.00,0.00,4.53,0.2209
1773178629.0769079,h3,0.00,0.00,4.53,0.2209
1773178629.578,h3,0.00,0.00,4.53,0.2209
1773178630.0790849,h3,0.00,0.00,4.53,0.2209
1773178630.5801792,h3,0.00,0.00,4.53,0.2209
1773178631.0813756,h3,0.00,0.00,4.53,0.2209
1773178631.5824625,h3,0.06,0.00,4.53,0.2209
1773178632.0835578,h3,0.00,0.00,4.53,0.2209
1773178632.584786,h3,0.06,0.00,4.53,0.2209
1773178633.085877,h3,0.00,0.00,4.53,0.2209
1773178633.5872698,h3,0.06,0.00,4.53,0.2209
1773178634.0884664,h3,0.06,0.00,4.53,0.2209
1773178634.5895536,h3,0.00,0.00,4.53,0.2209
1773178635.090769,h3,0.00,0.00,4.53,0.2209
1773178635.5918562,h3,0.00,0.00,4.53,0.2209
1773178636.0930512,h3,0.00,0.00,4.53,0.2209
1773178636.5941155,h3,0.00,0.00,4.53,0.2209
1773178637.0953226,h3,0.00,0.00,4.53,0.2209
1773178637.5965326,h3,0.06,0.00,4.53,0.2209
1773178638.0976439,h3,0.00,0.00,4.53,0.2209
1773178638.5990558,h3,0.06,0.00,4.53,0.2209
1773178639.1001499,h3,0.00,0.00,4.53,0.2209
1773178639.6013465,h3,0.00,0.00,4.53,0.2209
1773178640.102547,h3,0.00,0.00,4.53,0.2209
1773178640.603609,h3,0.00,0.00,4.53,0.2209
1773178641.10478,h3,0.00,0.00,4.53,0.2209
1773178641.6058514,h3,0.00,0.00,4.53,0.2209
1773178642.1070457,h3,0.00,0.00,4.53,0.2209
1773178642.6081653,h3,0.06,0.00,4.53,0.2209
1773178643.109351,h3,0.00,0.00,4.53,0.2209
1773178643.6107607,h3,0.06,0.00,4.53,0.2209
1773178644.111833,h3,0.00,0.00,4.53,0.2209
1773178644.6129012,h3,0.00,0.00,4.53,0.2209
1773178645.1139853,h3,0.06,0.00,4.53,0.2209
1773178645.6151845,h3,0.00,0.00,4.53,0.2209
1773178646.1162708,h3,0.00,0.00,4.53,0.2209
1773178646.6173923,h3,0.00,0.00,4.53,0.2209
1773178647.1186042,h3,0.00,0.00,4.53,0.2209
1773178647.6197317,h3,0.00,0.00,4.53,0.2209
1773178648.120937,h3,0.00,0.00,4.53,0.2209
1773178648.6222036,h3,0.06,0.00,4.53,0.2209
1773178649.1233819,h3,0.00,0.00,4.53,0.2209
1773178649.6246035,h3,0.00,0.00,4.53,0.2209
1773178650.1257102,h3,0.00,0.00,4.53,0.2209
1773178650.626864,h3,0.00,0.00,4.53,0.2209
1773178651.1279495,h3,0.00,0.00,4.53,0.2209
1773178651.6291468,h3,0.00,0.00,4.53,0.2209
1773178652.1302352,h3,0.06,0.00,4.53,0.2209
1773178652.6313925,h3,0.00,0.00,4.53,0.2209
1773178653.132589,h3,0.00,0.00,4.53,0.2209
1773178653.633856,h3,0.06,0.00,4.53,0.2209
1773178654.1350648,h3,0.00,0.00,4.53,0.2209
1773178654.6361508,h3,0.00,0.00,4.53,0.2209
1773178655.137355,h3,0.00,0.00,4.53,0.2209
1773178655.6385565,h3,0.00,0.00,4.53,0.2209
1773178656.1396377,h3,0.00,0.00,4.53,0.2209
1773178656.64082,h3,0.00,0.00,4.53,0.2209
1773178657.1419075,h3,0.06,0.00,4.53,0.2209
1773178657.6431148,h3,0.00,0.00,4.53,0.2209
1773178658.1441936,h3,0.00,0.00,4.53,0.2209
1773178658.6454632,h3,0.00,0.00,4.53,0.2209
1773178659.1466799,h3,0.00,0.00,4.53,0.2209
1773178659.6478949,h3,0.06,0.00,4.53,0.2209
1773178660.1490788,h3,0.00,0.00,4.53,0.2209
1773178660.6501505,h3,0.00,0.00,4.53,0.2209
1773178661.1513581,h3,0.00,0.00,4.53,0.2209
1773178661.6525638,h3,0.00,0.00,4.53,0.2209
1773178662.1536613,h3,0.06,0.00,4.53,0.2209
1773178662.6549444,h3,0.06,0.00,4.53,0.2209
1773178663.1560314,h3,0.00,0.00,4.53,0.2209
1773178663.6573915,h3,0.00,0.00,4.53,0.2209
1773178664.1585844,h3,0.00,0.00,4.53,0.2209
1773178664.659657,h3,0.06,0.00,4.53,0.2209
1773178665.1608531,h3,0.00,0.00,4.53,0.2209
1773178665.6619463,h3,0.00,0.00,4.53,0.2209
1773178666.1631417,h3,0.00,0.00,4.53,0.2209
1773178666.6642401,h3,0.00,0.00,4.53,0.2209
1773178667.1653938,h3,0.00,0.00,4.53,0.2209
1773178667.6666472,h3,0.00,0.00,4.53,0.2209
1773178668.1677365,h3,0.00,0.00,4.53,0.2209
1773178668.6691058,h3,0.00,0.00,4.53,0.2209
1773178669.1702087,h3,0.00,0.00,4.53,0.2209
1773178669.6713953,h3,0.00,0.00,4.53,0.2209
1773178670.1726205,h3,0.00,0.00,4.30,0.2326
1773178670.673704,h3,0.00,0.00,4.53,0.2209
1773178671.1749191,h3,0.06,0.00,4.53,0.2209
1773178671.6760216,h3,0.00,0.00,4.53,0.2209
1773178672.1772516,h3,0.06,0.00,4.53,0.2209
1773178672.6783435,h3,0.00,0.00,4.53,0.2209
1773178673.1794257,h3,0.00,0.00,4.53,0.2209
1773178673.6807876,h3,0.00,0.00,4.53,0.2209
1773178674.1818676,h3,0.00,0.00,4.53,0.2209
1773178674.6830988,h3,0.06,0.00,4.53,0.2209
1773178675.1841457,h3,0.00,0.00,4.53,0.2209
1773178675.685346,h3,0.00,0.00,4.53,0.2209
1773178676.1865232,h3,0.00,0.00,4.53,0.2209
1773178676.687601,h3,0.00,0.00,4.53,0.2209
1773178677.1888125,h3,0.00,0.00,4.53,0.2209
1773178677.6899016,h3,0.06,0.00,4.53,0.2209
1773178678.1911058,h3,0.00,0.00,4.53,0.2209
1773178678.6924665,h3,0.00,0.00,4.53,0.2209
1773178679.1935532,h3,0.00,0.00,4.53,0.2209
1773178679.694778,h3,0.00,0.00,4.30,0.2326
1773178680.195866,h3,0.00,0.00,4.53,0.2209
1773178680.6970475,h3,0.00,0.00,4.53,0.2209
1773178681.1981366,h3,0.00,0.00,4.53,0.2209
1773178681.6993368,h3,0.00,0.00,4.53,0.2209
1773178682.2005835,h3,0.00,0.00,4.53,0.2209
1773178682.70168,h3,0.00,0.00,4.53,0.2209
1773178683.202899,h3,0.06,0.00,4.53,0.2209
1773178683.7041965,h3,0.00,0.00,4.53,0.2209
1773178684.2053947,h3,0.00,0.00,4.53,0.2209
1773178684.7065911,h3,0.00,0.00,4.53,0.2209
1773178685.207684,h3,0.00,0.00,4.53,0.2209
1773178685.708882,h3,0.00,0.00,4.53,0.2209
1773178686.2099597,h3,0.00,0.00,4.53,0.2209
1773178686.7111642,h3,0.00,0.00,4.98,0.2009
1773178687.2122355,h3,0.00,0.00,4.53,0.2209
1773178687.7133942,h3,0.00,0.00,4.53,0.2209
1773178688.2145932,h3,0.12,0.00,4.53,0.2209
1773178688.7158825,h3,0.00,0.00,4.53,0.2209
1773178689.217085,h3,0.00,0.00,4.53,0.2209
1773178689.7181675,h3,0.00,0.00,4.53,0.2209
1773178690.219364,h3,0.00,0.00,4.53,0.2209
