timestamp,status,server_id,latency_ms,target_rate
1773178581.1313787,OK,h2,22.106647491455078,100
1773178581.144282,OK,h2,24.908065795898438,100
1773178581.1552904,OK,h2,25.808095932006836,100
1773178581.1708593,OK,h2,31.27741813659668,100
1773178581.1749234,OK,h2,25.231599807739258,100
1773178581.1845355,OK,h2,24.741411209106445,100
1773178581.1995804,OK,h2,29.68287467956543,100
1773178581.2065635,OK,h2,26.56102180480957,100
1773178581.2138665,OK,h2,23.756742477416992,100
1773178581.22443,OK,h2,24.216890335083008,100
1773178581.2405381,OK,h2,30.217885971069336,100
1773178581.2494378,OK,h2,29.01601791381836,100
1773178581.256096,OK,h2,25.557994842529297,100
1773178581.265972,OK,h2,25.333404541015625,100
1773178581.2785263,OK,h2,27.77552604675293,100
1773178581.285755,OK,h2,24.903059005737305,100
1773178581.2931626,OK,h2,22.202730178833008,100
1773178581.3044012,OK,h2,23.33807945251465,100
1773178581.3208985,OK,h2,29.72722053527832,100
1773178581.3284788,OK,h2,6.993770599365234,100
1773178581.3304193,OK,h2,29.14571762084961,100
1773178581.331767,OK,h2,20.383596420288086,100
1773178581.362225,OK,h2,30.62891960144043,100
1773178581.3729396,OK,h2,31.240463256835938,100
1773178581.37329,OK,h2,21.48723602294922,100
1773178581.3837235,OK,h2,21.821022033691406,100
1773178581.4012303,OK,h2,29.216289520263672,100
1773178581.4106488,OK,h2,28.53107452392578,100
1773178581.4112391,OK,h2,19.016742706298828,100
1773178581.425053,OK,h2,22.727489471435547,100
1773178581.4404361,OK,h2,28.002023696899414,100
1773178581.4442885,OK,h2,21.75426483154297,100
1773178581.4635596,OK,h2,30.91907501220703,100
1773178581.4649658,OK,h2,22.219181060791016,100
1773178581.4757211,OK,h2,22.87435531616211,100
1773178581.4876633,OK,h2,24.70993995666504,100
1773178581.500855,OK,h2,27.801036834716797,100
1773178581.5097237,OK,h2,26.559829711914062,100
1773178581.5248587,OK,h2,31.592607498168945,100
1773178581.5283964,OK,h2,25.020837783813477,100
1773178581.5417426,OK,h2,18.159866333007812,100
1773178581.5419848,OK,h2,28.507232666015625,100
1773178581.561713,OK,h2,28.043270111083984,100
1773178581.5650456,OK,h2,21.27361297607422,100
1773178581.5817149,OK,h2,27.84276008605957,100
1773178581.589067,OK,h2,25.087833404541016,100
1773178581.5986123,OK,h2,24.53327178955078,100
1773178581.608167,OK,h2,23.981571197509766,100
1773178581.6192236,OK,h2,24.938344955444336,100
1773178581.6259425,OK,h2,21.551132202148438,100
1773178581.6333876,OK,h2,8.790969848632812,100
1773178581.640374,OK,h2,25.882959365844727,100
1773178581.6641698,OK,h2,29.47235107421875,100
1773178581.6675365,OK,h2,22.73273468017578,100
1773178581.6860492,OK,h2,31.14485740661621,100
1773178581.6887217,OK,h2,23.7119197845459,100
1773178581.7017655,OK,h2,26.656389236450195,100
1773178581.7088208,OK,h2,23.6053466796875,100
1773178581.7254689,OK,h2,30.148029327392578,100
1773178581.7255003,OK,h2,20.06983757019043,100
1773178581.7450037,OK,h2,29.47092056274414,100
1773178581.74822,OK,h2,22.61209487915039,100
1773178581.7603946,OK,h2,24.68085289001465,100
1773178581.770824,OK,h2,25.006532669067383,100
1773178581.777364,OK,h2,21.4388370513916,100
1773178581.7898657,OK,h2,23.836135864257812,100
1773178581.8012955,OK,h2,25.157690048217773,100
1773178581.816542,OK,h2,30.301809310913086,100
1773178581.8271945,OK,h2,30.83491325378418,100
1773178581.8290277,OK,h2,22.5675106048584,100
1773178581.8422053,OK,h2,25.608301162719727,100
1773178581.8529174,OK,h2,26.221752166748047,100
1773178581.8626056,OK,h2,25.799274444580078,100
1773178581.8708951,OK,h2,23.98848533630371,100
1773178581.8744273,OK,h2,17.410755157470703,100
1773178581.8891315,OK,h2,22.01390266418457,100
1773178581.907843,OK,h2,20.52021026611328,100
1773178581.9078739,OK,h2,30.64727783203125,100
1773178581.922093,OK,h2,24.65963363647461,100
1773178581.9358113,OK,h2,28.280258178710938,100
1773178581.9452004,OK,h2,27.559518814086914,100
1773178581.9474518,OK,h2,19.70839500427246,100
1773178581.9631367,OK,h2,25.28524398803711,100
1773178581.979894,OK,h2,31.94117546081543,100
1773178581.9875512,OK,h2,29.49237823486328,100
1773178581.9953852,OK,h2,27.22311019897461,100
1773178582.0040112,OK,h2,25.745153427124023,100
1773178582.010948,OK,h2,22.57513999938965,100
1773178582.0265052,OK,h2,28.024673461914062,100
1773178582.0391693,OK,h2,30.58648109436035,100
1773178582.0424151,OK,h2,23.72264862060547,100
1773178582.0550113,OK,h2,26.217222213745117,100
1773178582.068663,OK,h2,29.764175415039062,100
1773178582.0803726,OK,h2,31.36897087097168,100
1773178582.0817842,OK,h2,22.671222686767578,100
1773178582.0929604,OK,h2,13.647317886352539,100
1773178582.0957205,OK,h2,26.506423950195312,100
1773178582.1168487,OK,h2,27.423381805419922,100
1773178582.1208003,OK,h2,21.265745162963867,100
1773178582.1413538,OK,h2,31.720638275146484,100
1773178582.1491194,OK,h2,29.374122619628906,100
1773178582.1565745,OK,h2,26.72743797302246,100
1773178582.1597848,OK,h2,19.833087921142578,100
1773178582.1751597,OK,h2,25.102615356445312,100
1773178582.187011,OK,h2,26.84617042541504,100
1773178582.1928759,OK,h2,22.6132869720459,100
1773178582.2078078,OK,h2,27.430295944213867,100
1773178582.2149062,OK,h2,24.427413940429688,100
1773178582.2311277,OK,h2,30.540943145751953,100
1773178582.2341547,OK,h2,23.46515655517578,100
1773178582.2492008,OK,h2,28.402090072631836,100
1773178582.2564178,OK,h2,25.513887405395508,100
1773178582.2708528,OK,h2,29.839515686035156,100
1773178582.2718925,OK,h2,20.776987075805664,100
1773178582.2893696,OK,h2,28.14626693725586,100
1773178582.2962496,OK,h2,24.92523193359375,100
1773178582.3112137,OK,h2,29.78062629699707,100
1773178582.311246,OK,h2,19.710540771484375,100
1773178582.3277292,OK,h2,26.12161636352539,100
1773178582.336998,OK,h2,25.28071403503418,100
1773178582.3454459,OK,h2,23.63133430480957,100
1773178582.361119,OK,h2,29.194116592407227,100
1773178582.3718643,OK,h2,29.834985733032227,100
1773178582.3776205,OK,h2,25.48384666442871,100
1773178582.3865035,OK,h2,24.26457405090332,100
1773178582.3977392,OK,h2,25.371074676513672,100
1773178582.4109788,OK,h2,28.508424758911133,100
1773178582.4174256,OK,h2,24.84607696533203,100
1773178582.426353,OK,h2,23.66948127746582,100
1773178582.4373088,OK,h2,24.516582489013672,100
1773178582.4503155,OK,h2,27.4202823638916,100
1773178582.45405,OK,h2,21.044254302978516,100
1773178582.4692793,OK,h2,26.17025375366211,100
1773178582.4770162,OK,h2,23.794174194335938,100
1773178582.4932072,OK,h2,29.881954193115234,100
1773178582.501522,OK,h2,28.089284896850586,100
1773178582.506975,OK,h2,23.440122604370117,100
1773178582.5156503,OK,h2,22.007465362548828,100
1773178582.5341096,OK,h2,30.361413955688477,100
1773178582.5405235,OK,h2,26.667356491088867,100
1773178582.5511336,OK,h2,27.175188064575195,100
1773178582.5621502,OK,h2,28.085947036743164,100
1773178582.5674355,OK,h2,23.26345443725586,100
1773178582.58446,OK,h2,30.179500579833984,100
1773178582.5895247,OK,h2,25.133848190307617,100
1773178582.6016307,OK,h2,27.138233184814453,100
1773178582.6097705,OK,h2,25.168895721435547,100
1773178582.6234338,OK,h2,28.730154037475586,100
1773178582.6315448,OK,h2,26.7331600189209,100
1773178582.6428068,OK,h2,27.893543243408203,100
1773178582.653288,OK,h2,28.264760971069336,100
1773178582.6617098,OK,h2,26.584386825561523,100
1773178582.6684086,OK,h2,23.174047470092773,100
1773178582.6826334,OK,h2,27.27651596069336,100
1773178582.695695,OK,h2,30.24911880493164,100
1773178582.6975152,OK,h2,21.967649459838867,100
1773178582.7041504,OK,h2,18.494844436645508,100
1773178582.7211413,OK,h2,25.383949279785156,100
1773178582.7337885,OK,h2,27.92191505432129,100
1773178582.7412014,OK,h2,25.236845016479492,100
1773178582.7511582,OK,h2,25.081872940063477,100
1773178582.7655845,OK,h2,29.40511703491211,100
1773178582.7768278,OK,h2,30.541181564331055,100
1773178582.781288,OK,h2,24.89304542541504,100
1773178582.7918847,OK,h2,25.386810302734375,100
1773178582.8013785,OK,h2,24.77717399597168,100
1773178582.8128364,OK,h2,26.12924575805664,100
1773178582.8234444,OK,h2,26.629924774169922,100
1773178582.8322353,OK,h2,25.318622589111328,100
1773178582.8444643,OK,h2,27.439594268798828,100
1773178582.8513856,OK,h2,24.257183074951172,100
1773178582.8629348,OK,h2,25.699615478515625,100
1773178582.8718736,OK,h2,24.515867233276367,100
1773178582.8884664,OK,h2,31.020402908325195,100
1773178582.8931603,OK,h2,25.61211585998535,100
1773178582.903411,OK,h2,25.75540542602539,100
1773178582.91232,OK,h2,24.564027786254883,100
1773178582.926879,OK,h2,29.01291847229004,100
1773178582.92985,OK,h2,21.881818771362305,100
1773178582.936253,OK,h2,8.074522018432617,100
1773178582.9430513,OK,h2,24.974822998046875,100
1773178582.9609828,OK,h2,22.696971893310547,100
1773178582.9721963,OK,h2,23.807048797607422,100
1773178582.9814887,OK,h2,22.9949951171875,100
1773178582.9960878,OK,h2,27.49013900756836,100
1773178583.001528,OK,h2,22.821426391601562,100
1773178583.0104606,OK,h2,21.651029586791992,100
1773178583.0232425,OK,h2,24.326086044311523,100
1773178583.0368252,OK,h2,27.811527252197266,100
1773178583.0368555,OK,h2,17.73977279663086,100
1773178583.05061,OK,h2,21.38519287109375,100
1773178583.0616052,OK,h2,22.278785705566406,100
1773178583.0746315,OK,h2,25.198698043823242,100
1773178583.075692,OK,h2,16.155242919921875,100
1773178583.0932777,OK,h2,23.668527603149414,100
1773178583.1059864,OK,h2,16.16978645324707,100
1773178583.1063926,OK,h2,26.673555374145508,100
1773178583.1258845,OK,h2,25.957584381103516,100
1773178583.1339433,OK,h2,23.91338348388672,100
1773178583.1431851,OK,h2,23.050785064697266,100
1773178583.1551335,OK,h2,24.89471435546875,100
1773178583.1657057,OK,h2,25.338172912597656,100
1773178583.1746676,OK,h2,24.196147918701172,100
1773178583.1867397,OK,h2,26.160240173339844,100
1773178583.1945665,OK,h2,23.88286590576172,100
1773178583.203291,OK,h2,22.499561309814453,100
1773178583.2133825,OK,h2,22.487640380859375,100
1773178583.2259007,OK,h2,24.897098541259766,100
1773178583.2326865,OK,h2,21.579980850219727,100
1773178583.2436798,OK,h2,22.465229034423828,100
1773178583.2516441,OK,h2,20.327329635620117,100
1773178583.2641644,OK,h2,22.739410400390625,100
1773178583.2728417,OK,h2,11.24119758605957,100
1773178583.2760792,OK,h2,24.551868438720703,100
1773178583.2971044,OK,h2,25.394201278686523,100
1773178583.3022556,OK,h2,20.442962646484375,100
1773178583.3166134,OK,h2,24.69611167907715,100
1773178583.324369,OK,h2,22.345781326293945,100
1773178583.3345096,OK,h2,22.379636764526367,100
1773178583.3449066,OK,h2,22.6743221282959,100
1773178583.3563051,OK,h2,23.944854736328125,100
1773178583.3660958,OK,h2,23.65255355834961,100
1773178583.3737502,OK,h2,21.198034286499023,100
1773178583.3865118,OK,h2,23.85568618774414,100
1773178583.39481,OK,h2,22.045612335205078,100
1773178583.4055762,OK,h2,22.710084915161133,100
1773178583.4167607,OK,h2,23.784875869750977,100
1773178583.4269843,OK,h2,23.906469345092773,100
1773178583.4392204,OK,h2,26.03459358215332,100
1773178583.4474652,OK,h2,24.17755126953125,100
1773178583.4580753,OK,h2,24.678707122802734,100
1773178583.4621522,OK,h2,18.65363121032715,100
1773178583.476501,OK,h2,22.895097732543945,100
1773178583.488106,OK,h2,24.395465850830078,100
1773178583.4920273,OK,h2,18.213272094726562,100
1773178583.5067966,OK,h2,22.87888526916504,100
1773178583.5111578,OK,h2,17.13109016418457,100
1773178583.5211678,OK,h2,17.042160034179688,100
1773178583.539313,OK,h2,25.076866149902344,100
1773178583.5418148,OK,h2,17.4562931060791,100
1773178583.557742,OK,h2,23.295879364013672,100
1773178583.5699599,OK,h2,25.409698486328125,100
1773178583.5793889,OK,h2,24.735212326049805,100
1773178583.5878818,OK,h2,23.122310638427734,100
1773178583.596391,OK,h2,21.524429321289062,100
1773178583.6160007,OK,h2,31.025409698486328,100
1773178583.6244419,OK,h2,29.363632202148438,100
1773178583.6326027,OK,h2,27.414798736572266,100
1773178583.6464765,OK,h2,31.19182586669922,100
1773178583.6490521,OK,h2,23.65589141845703,100
1773178583.6641006,OK,h2,28.60283851623535,100
1773178583.673728,OK,h2,28.126239776611328,100
1773178583.679368,OK,h2,23.660898208618164,100
1773178583.6856287,OK,h2,19.81353759765625,100
1773178583.7048016,OK,h2,28.88202667236328,100
1773178583.7130537,OK,h2,27.02617645263672,100
1773178583.719741,OK,h2,23.615360260009766,100
1773178583.7297196,OK,h2,23.4830379486084,100
1773178583.746595,OK,h2,30.237674713134766,100
1773178583.7499728,OK,h2,23.517370223999023,100
1773178583.7628527,OK,h2,26.286840438842773,100
1773178583.7722259,OK,h2,25.543689727783203,100
1773178583.7864676,OK,h2,29.67524528503418,100
1773178583.7928126,OK,h2,25.903940200805664,100
1773178583.8001146,OK,h2,23.090124130249023,100
1773178583.8099067,OK,h2,22.772789001464844,100
1773178583.823666,OK,h2,26.41439437866211,100
1773178583.8371174,OK,h2,29.74534034729004,100
1773178583.8424354,OK,h2,24.945735931396484,100
1773178583.847016,OK,h2,19.416332244873047,100
1773178583.8649185,OK,h2,27.202606201171875,100
1773178583.8774385,OK,h2,29.611825942993164,100
1773178583.8792136,OK,h2,21.270751953125,100
1773178583.8943765,OK,h2,26.322126388549805,100
1773178583.9048884,OK,h2,26.717662811279297,100
1773178583.9163852,OK,h2,28.10502052307129,100
1773178583.9248514,OK,h2,26.455163955688477,100
1773178583.9329412,OK,h2,24.435043334960938,100
1773178583.947921,OK,h2,29.298782348632812,100
1773178583.9561024,OK,h2,27.37140655517578,100
1773178583.9616885,OK,h2,22.840023040771484,100
1773178583.9715996,OK,h2,22.642135620117188,100
1773178583.987794,OK,h2,28.72014045715332,100
1773178583.9981883,OK,h2,18.886804580688477,100
1773178583.9987152,OK,h2,29.511213302612305,100
1773178584.0141284,OK,h2,24.710893630981445,100
1773178584.0279121,OK,h2,28.384685516357422,100
1773178584.0375855,OK,h2,27.945756912231445,100
1773178584.0433865,OK,h2,23.6358642578125,100
1773178584.0537574,OK,h2,23.89049530029297,100
1773178584.0643241,OK,h2,24.345874786376953,100
1773178584.079762,OK,h2,29.668092727661133,100
1773178584.0807457,OK,h2,20.542621612548828,100
1773178584.0935338,OK,h2,23.21457862854004,100
1773178584.1039634,OK,h2,23.534059524536133,100
1773178584.1200242,OK,h2,29.47831153869629,100
1773178584.1260319,OK,h2,25.36773681640625,100
1773178584.1346178,OK,h2,23.844242095947266,100
1773178584.141207,OK,h2,20.316123962402344,100
1773178584.1540415,OK,h2,23.0410099029541,100
1773178584.1622088,OK,h2,21.091461181640625,100
1773178584.1725519,OK,h2,21.325349807739258,100
1773178584.1811364,OK,h2,19.78015899658203,100
1773178584.1902518,OK,h2,18.798828125,100
1773178584.2037084,OK,h2,22.138357162475586,100
1773178584.2152894,OK,h2,23.610830307006836,100
1773178584.218448,OK,h2,16.656160354614258,100
1773178584.2363813,OK,h2,24.479150772094727,100
1773178584.247916,OK,h2,25.89726448059082,100
1773178584.2625904,OK,h2,30.463695526123047,100
1773178584.270861,OK,h2,28.615236282348633,100
1773178584.2791467,OK,h2,26.77178382873535,100
1773178584.2904084,OK,h2,27.919769287109375,100
1773178584.29886,OK,h2,26.27086639404297,100
1773178584.3099594,OK,h2,27.263402938842773,100
1773178584.318768,OK,h2,25.964736938476562,100
1773178584.333128,OK,h2,30.217409133911133,100
1773178584.3422713,OK,h2,29.253244400024414,100
1773178584.3521917,OK,h2,29.06632423400879,100
1773178584.3559253,OK,h2,22.68815040588379,100
1773178584.3715055,OK,h2,28.153419494628906,100
1773178584.3831353,OK,h2,29.694318771362305,100
1773178584.3874724,OK,h2,13.826608657836914,100
1773178584.3902829,OK,h2,26.74245834350586,100
1773178584.4088116,OK,h2,25.06422996520996,100
1773178584.4228902,OK,h2,29.036760330200195,100
1773178584.4345982,OK,h2,30.645132064819336,100
1773178584.4417014,OK,h2,27.64105796813965,100
1773178584.4458983,OK,h2,21.73781394958496,100
1773178584.4561853,OK,h2,21.91925048828125,100
1773178584.4717135,OK,h2,27.34541893005371,100
1773178584.4831665,OK,h2,28.69272232055664,100
1773178584.4864116,OK,h2,21.838665008544922,100
1773178584.5031888,OK,h2,28.509140014648438,100
1773178584.5095549,OK,h2,24.764299392700195,100
1773178584.5234587,OK,h2,28.573036193847656,100
1773178584.535435,OK,h2,30.448436737060547,100
1773178584.544082,OK,h2,28.989553451538086,100
1773178584.553894,OK,h2,28.7015438079834,100
1773178584.5606267,OK,h2,25.328874588012695,100
1773178584.5719755,OK,h2,26.577472686767578,100
1773178584.582922,OK,h2,27.41861343383789,100
1773178584.5952675,OK,h2,29.665231704711914,100
1773178584.6001186,OK,h2,14.30964469909668,100
1773178584.601598,OK,h2,25.888681411743164,100
1773178584.6242623,OK,h2,18.247604370117188,100
1773178584.624957,OK,h2,29.042959213256836,100
1773178584.6471784,OK,h2,31.057357788085938,100
1773178584.6500754,OK,h2,23.85544776916504,100
1773178584.668375,OK,h2,32.04703330993652,100
1773178584.6762512,OK,h2,29.82306480407715,100
1773178584.6834226,OK,h2,26.888132095336914,100
1773178584.696158,OK,h2,29.521703720092773,100
1773178584.7009065,OK,h2,24.158477783203125,100
1773178584.7178283,OK,h2,30.97820281982422,100
1773178584.7295935,OK,h2,32.63592720031738,100
1773178584.7333233,OK,h2,26.26204490661621,100
1773178584.7470636,OK,h2,9.66501235961914,100
1773178584.7510512,OK,h2,33.88571739196777,100
1773178584.7511406,OK,h2,23.861169815063477,100
1773178584.778425,OK,h2,30.91716766357422,100
1773178584.7854486,OK,h2,27.820825576782227,100
1773178584.7963817,OK,h2,8.419036865234375,100
1773178584.797999,OK,h2,30.264616012573242,100
1773178584.8092577,OK,h2,31.407833099365234,100
1773178584.828672,OK,h2,30.590295791625977,100
1773178584.8382063,OK,h2,30.01856803894043,100
1773178584.8482494,OK,h2,29.941320419311523,100
1773178584.85027,OK,h2,21.856307983398438,100
1773178584.8676553,OK,h2,29.121875762939453,100
1773178584.8733506,OK,h2,24.707794189453125,100
1773178584.886997,OK,h2,28.237581253051758,100
1773178584.8981102,OK,h2,29.23870086669922,100
1773178584.9026284,OK,h2,23.639678955078125,100
1773178584.917143,OK,h2,28.043508529663086,100
1773178584.926177,OK,h2,26.959896087646484,100
1773178584.9395132,OK,h2,20.068645477294922,100
1773178584.939559,OK,h2,30.231952667236328,100
1773178584.957374,OK,h2,7.59577751159668,100
1773178584.9583282,OK,h2,28.77330780029297,100
1773178584.967751,OK,h2,28.079748153686523,100
1773178584.9909272,OK,h2,31.028032302856445,100
1773178584.9945693,OK,h2,24.56068992614746,100
1773178584.99925,OK,h2,19.128084182739258,100
1773178585.0182655,OK,h2,28.042078018188477,100
1773178585.0284405,OK,h2,28.0914306640625,100
1773178585.0357468,OK,h2,15.184164047241211,100
1773178585.0374525,OK,h2,27.002811431884766,100
1773178585.0610096,OK,h2,30.330181121826172,100
1773178585.0713546,OK,h2,30.564069747924805,100
1773178585.0719569,OK,h2,21.05402946472168,100
1773178585.0823948,OK,h2,21.310091018676758,100
1773178585.0982318,OK,h2,27.032852172851562,100
1773178585.099575,OK,h2,18.26333999633789,100
1773178585.12261,OK,h2,31.180143356323242,100
1773178585.1234148,OK,h2,21.876096725463867,100
1773178585.1371868,OK,h2,5.306005477905273,100
1773178585.1402192,OK,h2,28.56755256652832,100
1773178585.1503818,OK,h2,28.620243072509766,100
1773178585.1611185,OK,h2,19.127845764160156,100
1773178585.1776943,OK,h2,25.584697723388672,100
1773178585.1893792,OK,h2,27.159452438354492,100
1773178585.1963325,OK,h2,24.00040626525879,100
1773178585.2119558,OK,h2,29.51788902282715,100
1773178585.2185464,OK,h2,25.998353958129883,100
1773178585.2322278,OK,h2,29.563426971435547,100
1773178585.2372391,OK,h2,24.465084075927734,100
1773178585.2520294,OK,h2,29.137372970581055,100
1773178585.2614253,OK,h2,28.423786163330078,100
1773178585.2678373,OK,h2,24.7189998626709,100
1773178585.2777643,OK,h2,24.533987045288086,100
1773178585.282775,OK,h2,19.413232803344727,100
1773178585.3018801,OK,h2,28.42235565185547,100
1773178585.312633,OK,h2,29.056549072265625,100
1773178585.3233788,OK,h2,29.697418212890625,100
1773178585.3270562,OK,h2,23.255586624145508,100
1773178585.3401735,OK,h2,26.2606143951416,100
1773178585.355539,OK,h2,31.508684158325195,100
1773178585.3617396,OK,h2,27.59861946105957,100
1773178585.3706074,OK,h2,26.348114013671875,100
1773178585.3844135,OK,h2,30.046701431274414,100
1773178585.390146,OK,h2,25.658845901489258,100
1773178585.3997645,OK,h2,25.167226791381836,100
1773178585.410562,OK,h2,25.8486270904541,100
1773178585.4216082,OK,h2,26.816844940185547,100
1773178585.4327826,OK,h2,27.87494659423828,100
1773178585.439528,OK,h2,24.50847625732422,100
1773178585.450705,OK,h2,25.568246841430664,100
1773178585.46449,OK,h2,29.242992401123047,100
