timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773178984.5000467,h2,0.00,0.00,4.75,0.2104
1773178985.0011282,h2,0.00,0.00,4.75,0.2104
1773178985.5022404,h2,0.06,0.00,4.75,0.2104
1773178986.0034275,h2,0.00,0.00,4.25,0.2352
1773178986.504625,h2,0.00,0.00,4.75,0.2104
1773178987.0057075,h2,0.00,0.00,4.75,0.2104
1773178987.5067916,h2,0.00,0.00,4.75,0.2104
1773178988.0080216,h2,0.00,0.00,4.75,0.2104
1773178988.5091012,h2,0.00,0.00,4.75,0.2104
1773178989.0102222,h2,0.06,0.00,4.75,0.2104
1773178989.5113347,h2,0.00,0.00,4.75,0.2104
1773178990.0125208,h2,0.00,0.00,4.25,0.2352
1773178990.5135953,h2,0.00,0.00,4.75,0.2104
1773178991.0146744,h2,0.00,0.00,4.75,0.2104
1773178991.5158713,h2,0.00,0.00,4.75,0.2104
1773178992.016983,h2,0.00,0.00,4.25,0.2352
1773178992.5180879,h2,0.06,0.00,4.75,0.2104
1773178993.0191836,h2,1.06,0.00,6.35,0.1576
1773178993.5205874,h2,0.94,0.00,5.00,0.1999
1773178994.0221002,h2,5.74,0.00,4.75,0.2104
1773178994.5235581,h2,0.87,0.00,5.00,0.1999
1773178995.0250654,h2,6.11,0.00,4.75,0.2104
1773178995.5265234,h2,0.94,0.00,6.81,0.1469
1773178996.0276,h2,8.20,0.00,4.75,0.2104
1773178996.5287313,h2,0.00,0.00,4.75,0.2104
1773178997.0298092,h2,7.80,0.00,6.14,0.1629
1773178997.5309017,h2,0.31,0.00,4.75,0.2104
1773178998.031975,h2,8.51,0.00,5.00,0.1999
1773178998.533178,h2,0.25,0.00,4.25,0.2352
1773178999.0342822,h2,9.34,0.00,5.00,0.1999
1773178999.5354345,h2,0.37,0.00,4.75,0.2104
1773179000.0365224,h2,7.65,0.00,6.14,0.1629
1773179000.5376067,h2,0.19,0.00,4.25,0.2352
1773179001.0386791,h2,8.38,0.00,5.67,0.1763
1773179001.5397732,h2,0.12,0.00,4.75,0.2104
1773179002.040884,h2,7.63,0.00,5.67,0.1763
1773179002.5419962,h2,0.25,0.00,4.75,0.2104
1773179003.0430605,h2,9.38,0.00,9.11,0.1097
1773179003.544326,h2,3.12,0.00,9.79,0.1021
1773179004.0457532,h2,18.33,0.00,5.63,0.1777
1773179004.5471447,h2,2.62,0.00,11.15,0.0897
1773179005.048535,h2,18.19,0.00,4.75,0.2104
1773179005.549967,h2,2.56,0.00,10.44,0.0957
1773179006.0513859,h2,17.69,0.00,4.75,0.2104
1773179006.5527256,h2,2.43,0.00,9.77,0.1024
1773179007.053954,h2,17.59,0.00,5.63,0.1777
1773179007.5552883,h2,2.49,0.00,9.11,0.1097
1773179008.0564814,h2,17.81,0.00,4.75,0.2104
1773179008.5573614,h2,2.68,0.00,9.79,0.1021
1773179009.0585606,h2,18.82,0.00,4.75,0.2104
1773179009.5600514,h2,2.49,0.00,9.09,0.1100
1773179010.0614576,h2,18.43,0.00,4.75,0.2104
1773179010.56296,h2,2.12,0.00,8.43,0.1186
1773179011.0643408,h2,18.58,0.00,4.75,0.2104
1773179011.5658336,h2,2.68,0.00,9.09,0.1100
1773179012.0672812,h2,18.13,0.00,4.75,0.2104
1773179012.5687115,h2,2.18,0.00,8.42,0.1188
1773179013.069828,h2,14.01,0.00,4.75,0.2104
1773179013.5712688,h2,3.74,0.00,13.74,0.0728
1773179014.07269,h2,25.67,0.00,4.75,0.2104
1773179014.5742059,h2,4.04,0.00,12.55,0.0797
1773179015.0757189,h2,26.22,0.00,4.75,0.2104
1773179015.5771987,h2,3.92,0.00,13.02,0.0768
1773179016.0785825,h2,24.92,0.00,6.14,0.1629
1773179016.5796943,h2,3.68,0.00,13.87,0.0721
1773179017.0809305,h2,25.45,0.00,5.43,0.1841
1773179017.5821793,h2,3.80,0.00,13.70,0.0730
1773179018.0835721,h2,25.15,0.00,4.75,0.2104
1773179018.5849411,h2,2.74,0.00,12.51,0.0799
1773179019.08617,h2,25.98,0.00,4.75,0.2104
1773179019.587389,h2,3.80,0.00,12.51,0.0799
1773179020.088657,h2,25.20,0.00,4.75,0.2104
1773179020.5898802,h2,3.61,0.00,12.34,0.0810
1773179021.0910943,h2,24.50,0.00,4.75,0.2104
1773179021.592552,h2,3.62,0.00,11.66,0.0857
1773179022.093804,h2,24.64,0.00,4.75,0.2104
1773179022.595246,h2,3.61,0.00,13.74,0.0728
1773179023.0966427,h2,23.82,0.00,5.63,0.1777
1773179023.5979593,h2,4.61,0.00,15.85,0.0631
1773179024.0991716,h2,35.20,0.00,4.75,0.2104
1773179024.6004834,h2,4.81,0.00,15.74,0.0635
1773179025.1016436,h2,34.00,0.00,4.75,0.2104
1773179025.6029742,h2,5.11,0.00,15.06,0.0664
1773179026.104418,h2,35.19,0.00,5.44,0.1840
1773179026.605697,h2,4.87,0.00,16.42,0.0609
1773179027.1069715,h2,34.82,0.00,5.43,0.1841
1773179027.6082046,h2,4.98,0.00,16.42,0.0609
1773179028.109491,h2,35.51,0.00,5.43,0.1841
1773179028.6107025,h2,4.99,0.00,17.10,0.0585
1773179029.112135,h2,35.87,0.00,4.75,0.2104
1773179029.6135156,h2,4.98,0.00,15.06,0.0664
1773179030.1146717,h2,33.21,0.00,4.75,0.2104
1773179030.6160338,h2,4.74,0.00,15.74,0.0635
1773179031.1172743,h2,32.86,0.00,5.43,0.1841
1773179031.6184978,h2,4.86,0.00,15.74,0.0635
1773179032.1197207,h2,34.57,0.00,5.63,0.1777
1773179032.6209025,h2,4.87,0.00,16.36,0.0611
1773179033.1222758,h2,32.50,0.00,4.75,0.2104
1773179033.6236699,h2,6.29,0.00,18.46,0.0542
1773179034.125181,h2,43.68,0.00,5.68,0.1760
1773179034.6265593,h2,5.81,0.00,18.46,0.0542
1773179035.1277862,h2,41.49,0.00,5.44,0.1840
1773179035.6290069,h2,5.81,0.00,20.15,0.0496
1773179036.13022,h2,44.71,0.00,5.44,0.1840
1773179036.6315458,h2,6.11,0.00,16.42,0.0609
1773179037.1326954,h2,43.26,0.00,4.75,0.2104
1773179037.6339915,h2,6.29,0.00,17.78,0.0562
1773179038.1351502,h2,45.22,0.00,5.44,0.1840
1773179038.6363358,h2,6.24,0.00,18.46,0.0542
1773179039.1375804,h2,42.05,0.00,5.44,0.1840
1773179039.638797,h2,5.06,0.00,17.03,0.0587
1773179040.1401706,h2,44.15,0.00,5.44,0.1840
1773179040.6413732,h2,6.71,0.00,18.72,0.0534
1773179041.1425986,h2,47.51,0.00,4.75,0.2104
1773179041.6439273,h2,6.05,0.00,17.78,0.0562
1773179042.1451628,h2,45.91,0.00,5.43,0.1841
1773179042.6463795,h2,6.42,0.00,18.79,0.0532
1773179043.1475513,h2,44.92,0.00,4.75,0.2104
