timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773179083.6819575,h3,91.53,0.00,28.91,0.0346
1773179084.183343,h3,2.38,0.00,4.53,0.2209
1773179084.6846414,h3,42.40,0.00,28.91,0.0346
1773179085.185885,h3,16.20,0.00,4.98,0.2009
1773179085.687319,h3,80.22,0.00,28.20,0.0355
1773179086.188707,h3,18.64,0.00,4.98,0.2009
1773179086.689958,h3,81.89,0.00,27.74,0.0360
1773179087.1913326,h3,16.78,0.00,4.53,0.2209
1773179087.692699,h3,81.86,0.00,28.20,0.0355
1773179088.1939807,h3,17.53,0.00,4.53,0.2209
1773179088.695278,h3,82.75,0.00,28.20,0.0355
1773179089.196563,h3,18.99,0.00,4.98,0.2009
1773179089.697912,h3,83.00,0.00,29.30,0.0341
1773179090.1992946,h3,15.10,0.00,4.98,0.2009
1773179090.7006629,h3,81.44,0.00,26.79,0.0373
1773179091.2020862,h3,17.54,0.00,4.98,0.2009
1773179091.7033916,h3,80.60,0.00,31.19,0.0321
1773179092.2047594,h3,16.27,0.00,4.98,0.2009
1773179092.705945,h3,82.80,0.00,30.33,0.0330
1773179093.207217,h3,14.85,0.00,4.98,0.2009
1773179093.7085874,h3,81.44,0.00,31.28,0.0320
1773179094.209975,h3,16.65,0.00,4.98,0.2009
1773179094.7113376,h3,34.38,0.00,4.98,0.2009
1773179095.2128468,h3,0.06,0.00,4.53,0.2209
1773179095.7139378,h3,0.00,0.00,4.53,0.2209
1773179096.2151318,h3,0.00,0.00,4.53,0.2209
1773179096.7161841,h3,0.00,0.00,4.53,0.2209
1773179097.2173634,h3,0.00,0.00,4.53,0.2209
1773179097.7185264,h3,0.12,0.00,4.53,0.2209
1773179098.2195866,h3,0.00,0.00,4.53,0.2209
1773179098.7207546,h3,0.00,0.00,4.53,0.2209
1773179099.221839,h3,0.00,0.00,4.53,0.2209
1773179099.7230132,h3,0.06,0.00,4.53,0.2209
1773179100.2240822,h3,0.00,0.00,4.53,0.2209
1773179100.7252557,h3,0.06,0.00,4.53,0.2209
1773179101.2263224,h3,0.06,0.00,4.53,0.2209
1773179101.7273982,h3,0.00,0.00,4.53,0.2209
1773179102.2285037,h3,0.00,0.00,4.53,0.2209
1773179102.7295883,h3,0.06,0.00,4.53,0.2209
1773179103.230791,h3,0.19,0.00,4.53,0.2209
1773179103.731867,h3,0.00,0.00,4.53,0.2209
