timestamp,status,server_id,latency_ms,target_rate
1773178992.9632804,OK,h3,40.02237319946289,100
1773178992.9633474,OK,h3,60.214996337890625,100
1773178992.963543,OK,h3,50.34971237182617,100
1773178992.9635584,OK,h3,30.237197875976562,100
1773178992.9668753,OK,h2,23.489713668823242,100
1773178992.976698,OK,h2,23.24962615966797,100
1773178992.9887717,OK,h2,25.2535343170166,100
1773178992.994661,OK,h2,21.07691764831543,100
1773178993.0133803,OK,h2,29.73008155822754,100
1773178993.0202918,OK,h2,26.57628059387207,100
1773178993.0280132,OK,h2,24.230003356933594,100
1773178993.0396438,OK,h2,25.788307189941406,100
1773178993.0478594,OK,h3,23.92864227294922,100
1773178993.0596287,OK,h3,25.625228881835938,100
1773178993.0688627,OK,h3,24.79267120361328,100
1773178993.0782738,OK,h3,24.13201332092285,100
1773178993.088702,OK,h3,24.49321746826172,100
1773178993.0982,OK,h3,23.926734924316406,100
1773178993.108883,OK,h3,24.525880813598633,100
1773178993.1175268,OK,h3,23.099184036254883,100
1773178993.1271164,OK,h3,22.614240646362305,100
1773178993.1282387,OK,h3,13.665437698364258,100
1773178993.147264,OK,h3,22.57704734802246,100
1773178993.1591032,OK,h3,24.315595626831055,100
1773178993.1707284,OK,h3,25.836467742919922,100
1773178993.180927,OK,h3,25.93064308166504,100
1773178993.1898477,OK,h3,24.74379539489746,100
1773178993.1967864,OK,h3,21.581172943115234,100
1773178993.2091649,OK,h3,13.749837875366211,100
1773178993.2117913,OK,h3,26.478052139282227,100
1773178993.2295122,OK,h3,23.988962173461914,100
1773178993.2308664,OK,h3,15.240669250488281,100
1773178993.2539196,OK,h3,28.18894386291504,100
1773178993.2607288,OK,h3,24.89495277404785,100
1773178993.2708395,OK,h3,24.90067481994629,100
1773178993.271367,OK,h3,15.32435417175293,100
1773178993.2813525,OK,h3,15.201091766357422,100
1773178993.290204,OK,h3,13.950109481811523,100
1773178993.3098853,OK,h3,23.509502410888672,100
1773178993.3220415,OK,h3,25.565385818481445,100
1773178993.3283055,OK,h3,21.726131439208984,100
1773178993.3404086,OK,h3,23.725032806396484,100
1773178993.3523846,OK,h3,25.59208869934082,100
1773178993.3632703,OK,h3,26.376008987426758,100
1773178993.3725681,OK,h3,25.56467056274414,100
1773178993.382188,OK,h3,25.081872940063477,100
1773178993.3881836,OK,h3,20.968198776245117,100
1773178993.4069536,OK,h3,29.637575149536133,100
1773178993.4258943,OK,h3,28.367996215820312,100
1773178993.431932,OK,h3,24.297714233398438,100
1773178993.4319715,OK,h3,44.54660415649414,100
1773178993.441736,OK,h3,24.003028869628906,100
1773178993.4513884,OK,h3,23.54574203491211,100
1773178993.4648008,OK,h3,26.857376098632812,100
1773178993.473643,OK,h2,25.59065818786621,100
1773178993.4770827,OK,h2,18.92852783203125,100
1773178993.4942813,OK,h2,26.01933479309082,100
1773178993.5002546,OK,h2,11.786222457885742,100
1773178993.5012026,OK,h2,22.83787727355957,100
1773178993.5177042,OK,h2,19.131898880004883,100
1773178993.5328453,OK,h2,24.163484573364258,100
1773178993.5402265,OK,h2,21.44336700439453,100
1773178993.5402665,OK,h2,11.379480361938477,100
1773178993.5466456,OK,h2,7.655143737792969,100
1773178993.5732982,OK,h2,24.199247360229492,100
1773178993.5811825,OK,h2,21.985292434692383,100
1773178993.594581,OK,h2,25.278329849243164,100
1773178993.6034322,OK,h2,24.003028869628906,100
1773178993.6111288,OK,h2,21.5909481048584,100
1773178993.613892,OK,h2,4.142999649047852,100
1773178993.6235845,OK,h2,23.945331573486328,100
1773178993.6445065,OK,h2,24.65534210205078,100
1773178993.653377,OK,h2,23.418426513671875,100
1773178993.665846,OK,h2,25.788545608520508,100
1773178993.673413,OK,h2,23.246049880981445,100
1773178993.684826,OK,h2,24.556398391723633,100
1773178993.6942542,OK,h2,23.876190185546875,100
1773178993.705464,OK,h2,24.98459815979004,100
1773178993.7165473,OK,h2,25.959491729736328,100
1773178993.717744,OK,h2,17.05455780029297,100
1773178993.7194796,OK,h2,8.681535720825195,100
1773178993.7449672,OK,h2,24.065732955932617,100
1773178993.7548869,OK,h2,23.88143539428711,100
1773178993.7648702,OK,h2,23.76413345336914,100
1773178993.77579,OK,h2,24.572372436523438,100
1773178993.7855816,OK,h2,24.262428283691406,100
1773178993.7893176,OK,h2,7.787942886352539,100
1773178993.793433,OK,h2,22.00484275817871,100
1773178993.7967315,OK,h2,5.094289779663086,100
1773178993.8198144,OK,h2,18.074750900268555,100
1773178993.8276198,OK,h2,15.775918960571289,100
1773178993.847397,OK,h2,25.449752807617188,100
1773178993.856471,OK,h2,24.414539337158203,100
1773178993.867213,OK,h2,25.05803108215332,100
1773178993.8723927,OK,h2,20.128250122070312,100
1773178993.8880382,OK,h2,25.66981315612793,100
1773178993.896721,OK,h2,24.242639541625977,100
1773178993.9073694,OK,h2,24.79267120361328,100
1773178993.9080663,OK,h2,15.378475189208984,100
1773178993.9266033,OK,h2,23.81420135498047,100
1773178993.9371898,OK,h2,24.2922306060791,100
1773178993.948086,OK,h2,25.089740753173828,100
1773178993.9585292,OK,h2,25.422334671020508,100
1773178993.9672804,OK,h2,24.071931838989258,100
1773178993.9698167,OK,h3,16.498804092407227,100
1773178993.988111,OK,h3,14.581918716430664,100
1773178993.9900744,OK,h3,26.653766632080078,100
1773178994.002677,OK,h3,19.049882888793945,100
1773178994.00429,OK,h3,10.551929473876953,100
1773178994.0218368,OK,h3,17.997264862060547,100
1773178994.0394516,OK,h3,25.493383407592773,100
1773178994.039495,OK,h3,5.339384078979492,100
1773178994.0479474,OK,h3,23.895978927612305,100
1773178994.0687656,OK,h3,24.506807327270508,100
1773178994.0783682,OK,h3,23.99611473083496,100
1773178994.0882385,OK,h3,23.767948150634766,100
1773178994.0917532,OK,h3,17.173051834106445,100
1773178994.1089666,OK,h3,24.28412437438965,100
1773178994.1167636,OK,h3,21.971940994262695,100
1773178994.1228578,OK,h3,17.96865463256836,100
1773178994.1404848,OK,h3,25.48503875732422,100
1773178994.1515794,OK,h3,26.476621627807617,100
1773178994.1593297,OK,h3,24.122238159179688,100
1773178994.169988,OK,h3,24.677038192749023,100
1773178994.17862,OK,h3,23.200273513793945,100
1773178994.1885896,OK,h3,23.067951202392578,100
1773178994.1970072,OK,h3,21.377086639404297,100
1773178994.2073498,OK,h3,21.617412567138672,100
1773178994.218645,OK,h3,22.80426025390625,100
1773178994.2318442,OK,h3,25.90155601501465,100
1773178994.2393806,OK,h3,23.329496383666992,100
1773178994.2512183,OK,h3,25.065183639526367,100
1773178994.2588184,OK,h3,22.556304931640625,100
1773178994.2672892,OK,h3,20.924806594848633,100
1773178994.279518,OK,h3,23.044824600219727,100
1773178994.2916825,OK,h3,25.10809898376465,100
1773178994.3001523,OK,h3,23.468494415283203,100
1773178994.3105578,OK,h3,23.772239685058594,100
1773178994.3227308,OK,h3,25.837421417236328,100
1773178994.3311756,OK,h3,24.179697036743164,100
1773178994.3395483,OK,h3,22.444725036621094,100
1773178994.3487272,OK,h3,21.52109146118164,100
1773178994.3617299,OK,h3,24.411439895629883,100
1773178994.371949,OK,h3,24.52683448791504,100
1773178994.3832831,OK,h3,25.754213333129883,100
1773178994.3935535,OK,h3,25.923490524291992,100
1773178994.4029377,OK,h3,25.199413299560547,100
1773178994.4131398,OK,h3,25.299072265625,100
1773178994.4225886,OK,h3,24.640798568725586,100
1773178994.431122,OK,h3,23.0710506439209,100
1773178994.4416068,OK,h3,23.448467254638672,100
1773178994.4519775,OK,h3,23.717164993286133,100
1773178994.4630575,OK,h3,24.68729019165039,100
1773178994.4723742,OK,h2,23.901700973510742,100
1773178994.4762778,OK,h2,7.592678070068359,100
1773178994.4826,OK,h2,24.018526077270508,100
1773178994.5032222,OK,h2,24.428606033325195,100
1773178994.5131164,OK,h2,24.220943450927734,100
1773178994.5195253,OK,h2,20.524263381958008,100
1773178994.5310054,OK,h2,21.90089225769043,100
1773178994.5430224,OK,h2,23.810148239135742,100
1773178994.5522473,OK,h2,22.93252944946289,100
1773178994.561929,OK,h2,22.505760192871094,100
1773178994.5708735,OK,h2,21.347761154174805,100
1773178994.5801997,OK,h2,20.566463470458984,100
1773178994.5897837,OK,h2,20.047426223754883,100
1773178994.6039875,OK,h2,24.143695831298828,100
1773178994.6135728,OK,h2,23.62680435180664,100
