timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773180773.2218359,h3,3.12,0.00,5.23,0.1912
1773180773.7229128,h3,3.18,0.00,5.23,0.1912
1773180774.2239587,h3,3.12,0.00,5.23,0.1912
1773180774.7250247,h3,3.12,0.00,5.23,0.1912
1773180775.2261171,h3,3.18,0.00,5.23,0.1912
1773180775.7271578,h3,3.12,0.00,5.93,0.1685
1773180776.22822,h3,3.18,0.00,5.93,0.1685
1773180776.7292576,h3,3.12,0.00,5.93,0.1685
1773180777.230309,h3,3.18,0.00,5.23,0.1912
1773180777.7313538,h3,3.12,0.00,5.23,0.1912
1773180778.2324224,h3,3.18,0.00,5.23,0.1912
1773180778.7335083,h3,3.12,0.00,5.23,0.1912
1773180779.2345812,h3,3.18,0.00,5.23,0.1912
1773180779.7356367,h3,3.18,0.00,5.23,0.1912
1773180780.2366917,h3,3.12,0.00,5.23,0.1912
1773180780.7377274,h3,3.06,0.00,5.23,0.1912
1773180781.2387998,h3,3.30,0.00,5.23,0.1912
1773180781.7398603,h3,3.12,0.00,5.23,0.1912
1773180782.241067,h3,1.00,0.00,4.53,0.2209
1773180782.742119,h3,0.00,0.00,4.53,0.2209
1773180783.2432842,h3,0.00,0.00,4.53,0.2209
1773180783.7445168,h3,0.00,0.00,4.53,0.2209
1773180784.2455983,h3,0.00,0.00,4.53,0.2209
1773180784.7468014,h3,0.06,0.00,4.53,0.2209
1773180785.2478852,h3,0.06,0.00,4.53,0.2209
1773180785.7490828,h3,0.00,0.00,4.53,0.2209
1773180786.250165,h3,0.06,0.00,4.53,0.2209
1773180786.751365,h3,0.00,0.00,4.53,0.2209
1773180787.2525792,h3,0.00,0.00,4.53,0.2209
1773180787.7536814,h3,0.00,0.00,4.53,0.2209
1773180788.2549171,h3,0.00,0.00,4.53,0.2209
1773180788.7559962,h3,0.00,0.00,4.53,0.2209
1773180789.257199,h3,0.00,0.00,4.53,0.2209
1773180789.7582858,h3,0.00,0.00,4.53,0.2209
1773180790.259391,h3,0.00,0.00,4.53,0.2209
1773180790.7605753,h3,0.00,0.00,4.53,0.2209
1773180791.2616544,h3,0.00,0.00,4.53,0.2209
1773180791.7628927,h3,0.06,0.00,4.53,0.2209
1773180792.2639842,h3,0.00,0.00,4.53,0.2209
1773180792.765183,h3,0.00,0.00,4.53,0.2209
1773180793.2662754,h3,0.00,0.00,4.53,0.2209
1773180793.767391,h3,0.06,0.00,4.53,0.2209
1773180794.2685876,h3,0.00,0.00,4.53,0.2209
1773180794.7696812,h3,0.00,0.00,4.53,0.2209
1773180795.2708926,h3,0.06,0.00,4.53,0.2209
1773180795.7719734,h3,0.06,0.00,4.53,0.2209
1773180796.2730591,h3,0.00,0.00,4.53,0.2209
1773180796.774143,h3,0.00,0.00,4.53,0.2209
1773180797.2752008,h3,5.45,0.00,4.53,0.2209
1773180797.7762818,h3,0.87,0.00,5.80,0.1725
1773180798.2773414,h3,6.76,0.00,4.53,0.2209
1773180798.7784452,h3,1.00,0.00,5.68,0.1761
1773180799.2795417,h3,6.65,0.00,4.53,0.2209
1773180799.7806487,h3,0.75,0.00,6.13,0.1630
1773180800.2817352,h3,7.40,0.00,4.53,0.2209
1773180800.782958,h3,0.00,0.00,4.53,0.2209
1773180801.2840405,h3,7.41,0.00,6.37,0.1570
1773180801.785252,h3,0.25,0.00,4.53,0.2209
1773180802.286378,h3,6.62,0.00,5.65,0.1771
1773180802.787779,h3,0.25,0.00,5.93,0.1687
1773180803.2888765,h3,6.75,0.00,5.68,0.1761
1773180803.790442,h3,0.19,0.00,4.53,0.2209
1773180804.2915561,h3,6.99,0.00,5.68,0.1761
1773180804.7930906,h3,0.19,0.00,4.53,0.2209
1773180805.2942266,h3,6.86,0.00,7.07,0.1415
1773180805.7956464,h3,0.25,0.00,4.53,0.2209
1773180806.2967565,h3,7.13,0.00,6.39,0.1566
1773180806.798224,h3,0.19,0.00,4.53,0.2209
1773180807.299638,h3,15.22,0.00,11.19,0.0894
1773180807.8009942,h3,2.43,0.00,9.08,0.1102
1773180808.3023906,h3,19.11,0.00,5.80,0.1725
1773180808.8038044,h3,1.75,0.00,11.22,0.0891
1773180809.3052385,h3,19.07,0.00,5.69,0.1757
1773180809.8066895,h3,2.06,0.00,11.22,0.0891
1773180810.308131,h3,17.26,0.00,4.53,0.2209
1773180810.8096213,h3,2.00,0.00,10.54,0.0949
1773180811.3110225,h3,17.91,0.00,5.80,0.1725
1773180811.8123982,h3,2.06,0.00,9.06,0.1103
1773180812.3137627,h3,17.81,0.00,4.53,0.2209
1773180812.8151686,h3,2.06,0.00,12.16,0.0822
1773180813.3164032,h3,17.43,0.00,4.53,0.2209
1773180813.8177872,h3,2.18,0.00,9.80,0.1020
1773180814.3191657,h3,19.28,0.00,4.53,0.2209
1773180814.8204648,h3,1.93,0.00,8.39,0.1193
1773180815.321948,h3,18.92,0.00,4.53,0.2209
1773180815.8232927,h3,2.18,0.00,10.51,0.0951
1773180816.3244655,h3,19.89,0.00,5.23,0.1912
1773180816.8257933,h3,0.00,0.00,4.53,0.2209
1773180817.3267868,h3,23.31,0.00,14.99,0.0667
1773180817.8279824,h3,3.37,0.00,12.87,0.0777
1773180818.329313,h3,26.31,0.00,5.24,0.1909
1773180818.8306947,h3,3.06,0.00,14.81,0.0675
1773180819.331926,h3,25.85,0.00,6.51,0.1536
1773180819.833054,h3,2.87,0.00,12.20,0.0820
1773180820.3343334,h3,25.68,0.00,5.24,0.1909
1773180820.8357584,h3,2.93,0.00,12.91,0.0775
1773180821.3371234,h3,26.01,0.00,6.51,0.1536
1773180821.8384323,h3,2.87,0.00,12.68,0.0789
1773180822.3397577,h3,23.82,0.00,6.51,0.1536
1773180822.84087,h3,2.87,0.00,14.28,0.0700
1773180823.3421202,h3,26.00,0.00,6.50,0.1537
1773180823.8432994,h3,3.11,0.00,15.05,0.0665
1773180824.3446312,h3,27.66,0.00,4.98,0.2009
1773180824.845997,h3,3.05,0.00,14.28,0.0700
1773180825.34718,h3,26.29,0.00,4.98,0.2009
1773180825.848567,h3,2.81,0.00,11.93,0.0838
1773180826.3498795,h3,26.33,0.00,5.24,0.1909
1773180826.8512871,h3,2.81,0.00,15.05,0.0665
1773180827.3526192,h3,24.41,0.00,5.95,0.1680
1773180827.8538735,h3,4.30,0.00,17.90,0.0559
1773180828.35524,h3,36.35,0.00,6.39,0.1564
1773180828.8564463,h3,3.87,0.00,19.07,0.0524
1773180829.357622,h3,31.87,0.00,5.23,0.1912
1773180829.8589642,h3,4.17,0.00,16.41,0.0609
1773180830.3602018,h3,33.27,0.00,5.23,0.1911
1773180830.8616428,h3,3.87,0.00,15.76,0.0635
1773180831.3629014,h3,35.52,0.00,5.69,0.1759
1773180831.864337,h3,4.12,0.00,17.65,0.0567
1773180832.3655684,h3,36.39,0.00,6.41,0.1560
1773180832.8667846,h3,4.12,0.00,17.76,0.0563
1773180833.3679624,h3,35.71,0.00,7.22,0.1385
1773180833.8690388,h3,3.63,0.00,16.47,0.0607
1773180834.3701813,h3,35.63,0.00,6.41,0.1560
1773180834.8714101,h3,4.30,0.00,19.07,0.0524
1773180835.3725789,h3,35.02,0.00,5.24,0.1908
1773180835.8740053,h3,4.17,0.00,17.82,0.0561
1773180836.3754144,h3,36.93,0.00,5.69,0.1759
1773180836.8768933,h3,3.68,0.00,17.19,0.0582
1773180837.3782678,h3,25.56,0.00,5.24,0.1909
1773180837.8796203,h3,4.99,0.00,16.47,0.0607
1773180838.3808408,h3,46.07,0.00,5.69,0.1759
1773180838.882068,h3,0.00,0.00,4.53,0.2209
1773180839.383089,h3,50.47,0.00,20.75,0.0482
1773180839.8843856,h3,1.06,0.00,4.53,0.2209
1773180840.385656,h3,48.51,0.00,18.53,0.0540
1773180840.8868697,h3,1.25,0.00,5.67,0.1762
1773180841.3882117,h3,50.37,0.00,20.04,0.0499
1773180841.88968,h3,1.25,0.00,4.98,0.2009
1773180842.3908916,h3,51.43,0.00,17.90,0.0559
1773180842.8921237,h3,1.00,0.00,4.53,0.2209
1773180843.3935192,h3,48.79,0.00,18.61,0.0537
1773180843.8949132,h3,1.25,0.00,4.98,0.2009
1773180844.3961766,h3,51.12,0.00,20.50,0.0488
1773180844.8975935,h3,1.37,0.00,5.53,0.1807
1773180845.3990173,h3,50.68,0.00,19.32,0.0518
1773180845.9002857,h3,1.00,0.00,4.98,0.2009
1773180846.4016223,h3,51.12,0.00,20.50,0.0488
1773180846.9031496,h3,1.56,0.00,4.98,0.2009
1773180847.404459,h3,36.14,0.00,5.69,0.1759
1773180847.905654,h3,6.20,0.00,21.21,0.0471
1773180848.406889,h3,56.87,0.00,5.95,0.1680
1773180848.9082172,h3,6.00,0.00,23.35,0.0428
1773180849.4093895,h3,56.16,0.00,5.69,0.1759
1773180849.9107285,h3,6.04,0.00,19.79,0.0505
1773180850.4119532,h3,51.91,0.00,5.69,0.1759
1773180850.9131682,h3,6.20,0.00,22.64,0.0442
1773180851.4144175,h3,54.63,0.00,5.96,0.1678
1773180851.9156082,h3,6.29,0.00,21.93,0.0456
1773180852.4168553,h3,56.52,0.00,7.13,0.1403
1773180852.9179397,h3,6.60,0.00,22.64,0.0442
1773180853.4191012,h3,58.26,0.00,5.24,0.1909
1773180853.9204676,h3,5.73,0.00,21.46,0.0466
1773180854.4218006,h3,55.47,0.00,5.95,0.1680
1773180854.9230042,h3,6.17,0.00,22.64,0.0442
1773180855.424238,h3,60.95,0.00,5.24,0.1909
1773180855.9254477,h3,5.94,0.00,23.10,0.0433
1773180856.4267292,h3,57.77,0.00,6.41,0.1560
1773180856.9279153,h3,6.13,0.00,22.18,0.0451
1773180857.429112,h3,58.52,0.00,6.41,0.1560
1773180857.9305036,h3,0.00,0.00,4.53,0.2209
1773180858.4315417,h3,75.75,0.00,23.44,0.0427
1773180858.9328535,h3,1.81,0.00,4.53,0.2209
1773180859.4339492,h3,76.35,0.00,26.20,0.0382
1773180859.9353514,h3,1.44,0.00,4.98,0.2009
1773180860.4366903,h3,75.54,0.00,24.66,0.0405
1773180860.9380023,h3,2.05,0.00,4.53,0.2209
1773180861.4393473,h3,71.55,0.00,25.37,0.0394
1773180861.9406629,h3,1.69,0.00,4.98,0.2009
1773180862.4419458,h3,77.62,0.00,23.35,0.0428
1773180862.94325,h3,1.50,0.00,4.53,0.2209
1773180863.4445655,h3,72.92,0.00,24.88,0.0402
1773180863.945874,h3,2.06,0.00,4.53,0.2209
1773180864.447167,h3,74.80,0.00,24.88,0.0402
1773180864.948586,h3,1.56,0.00,4.53,0.2209
1773180865.4498749,h3,75.77,0.00,21.93,0.0456
1773180865.9513004,h3,1.56,0.00,4.53,0.2209
1773180866.4526575,h3,72.85,0.00,24.78,0.0404
1773180866.9539745,h3,1.87,0.00,4.53,0.2209
1773180867.4553103,h3,74.59,0.00,24.66,0.0405
1773180867.9566963,h3,1.44,0.00,4.98,0.2009
1773180868.4579427,h3,82.04,0.00,24.06,0.0416
1773180868.9592633,h3,1.25,0.00,4.53,0.2209
1773180869.4605694,h3,84.72,0.00,26.79,0.0373
1773180869.9619596,h3,2.24,0.00,4.98,0.2009
1773180870.4632103,h3,86.17,0.00,24.78,0.0404
1773180870.964407,h3,1.81,0.00,4.98,0.2009
1773180871.4657657,h3,83.59,0.00,23.44,0.0427
1773180871.9671702,h3,1.50,0.00,4.53,0.2209
1773180872.468392,h3,88.68,0.00,26.08,0.0383
1773180872.969702,h3,2.37,0.00,5.52,0.1811
1773180873.4711168,h3,88.62,0.00,26.79,0.0373
1773180873.9723802,h3,2.31,0.00,4.98,0.2009
1773180874.473627,h3,87.08,0.00,26.08,0.0383
1773180874.9751027,h3,2.48,0.00,4.98,0.2009
1773180875.4764745,h3,84.10,0.00,20.50,0.0488
1773180875.9778693,h3,1.50,0.00,4.98,0.2009
1773180876.479176,h3,87.18,0.00,26.08,0.0383
1773180876.9804566,h3,1.75,0.00,4.98,0.2009
1773180877.4817681,h3,86.09,0.00,26.08,0.0383
1773180877.9830186,h3,2.00,0.00,6.12,0.1635
1773180878.4842877,h3,49.69,0.00,5.69,0.1757
1773180878.9856646,h3,8.32,0.00,26.67,0.0375
1773180879.4869816,h3,85.63,0.00,7.13,0.1403
1773180879.9881842,h3,8.94,0.00,27.96,0.0358
1773180880.489251,h3,87.84,0.00,6.40,0.1562
1773180880.9906352,h3,8.09,0.00,26.20,0.0382
1773180881.4918706,h3,86.85,0.00,5.95,0.1680
1773180881.9930663,h3,8.92,0.00,28.91,0.0346
1773180882.4942484,h3,86.16,0.00,5.96,0.1678
1773180882.995432,h3,8.81,0.00,29.77,0.0336
1773180883.4966593,h3,87.23,0.00,4.98,0.2009
1773180883.9979463,h3,9.27,0.00,28.34,0.0353
1773180884.4992528,h3,86.22,0.00,5.95,0.1680
1773180885.0004523,h3,7.81,0.00,26.08,0.0383
1773180885.5016866,h3,84.16,0.00,6.41,0.1560
1773180886.0028846,h3,9.10,0.00,31.04,0.0322
1773180886.5041566,h3,88.24,0.00,5.24,0.1909
1773180887.0053988,h3,8.64,0.00,27.96,0.0358
1773180887.5066717,h3,88.44,0.00,6.41,0.1560
1773180888.0078628,h3,9.15,0.00,26.92,0.0372
1773180888.5093582,h3,30.81,0.00,4.98,0.2009
1773180889.0106678,h3,9.59,0.00,27.63,0.0362
1773180889.5118952,h3,87.96,0.00,5.69,0.1759
1773180890.013242,h3,9.07,0.00,27.74,0.0360
1773180890.5144858,h3,88.07,0.00,6.41,0.1560
1773180891.0156834,h3,9.24,0.00,27.50,0.0364
1773180891.51693,h3,96.38,0.00,6.39,0.1564
1773180892.0179417,h3,9.27,0.00,27.88,0.0359
1773180892.5191836,h3,90.04,0.00,6.40,0.1562
1773180893.020368,h3,8.88,0.00,28.91,0.0346
1773180893.5216029,h3,89.81,0.00,6.41,0.1560
1773180894.022954,h3,9.17,0.00,27.50,0.0364
1773180894.5242102,h3,95.32,0.00,6.41,0.1560
1773180895.0252562,h3,8.65,0.00,28.34,0.0353
1773180895.5262494,h3,87.84,0.00,6.40,0.1562
1773180896.0274484,h3,8.85,0.00,26.08,0.0383
1773180896.528637,h3,89.87,0.00,6.40,0.1562
1773180897.0298274,h3,9.44,0.00,28.20,0.0355
1773180897.5310903,h3,96.00,0.00,6.41,0.1560
1773180898.0322754,h3,8.63,0.00,26.79,0.0373
1773180898.5335133,h3,96.58,0.00,6.41,0.1560
1773180899.034836,h3,0.06,0.00,4.53,0.2209
1773180899.5358615,h3,0.00,0.00,4.53,0.2209
1773180900.0369422,h3,0.06,0.00,4.53,0.2209
1773180900.53791,h3,0.06,0.00,4.53,0.2209
1773180901.0390012,h3,0.00,0.00,4.53,0.2209
1773180901.5399797,h3,0.00,0.00,4.53,0.2209
1773180902.0410717,h3,0.00,0.00,4.53,0.2209
1773180902.5421786,h3,0.00,0.00,4.53,0.2209
1773180903.0433717,h3,0.00,0.00,4.53,0.2209
1773180903.5445573,h3,0.12,0.00,4.53,0.2209
1773180904.0456102,h3,0.00,0.00,4.53,0.2209
