timestamp,host,cpu_util,throughput_rps,power_watts,efficiency_score
1773180781.171637,h2,3.18,0.00,4.75,0.2104
1773180781.672727,h2,3.12,0.00,4.25,0.2352
1773180782.1738293,h2,3.18,0.00,4.75,0.2104
1773180782.6749148,h2,3.12,0.00,4.75,0.2104
1773180783.1760125,h2,3.12,0.00,4.75,0.2104
1773180783.677095,h2,3.12,0.00,4.75,0.2104
1773180784.1782033,h2,3.36,0.00,4.75,0.2104
1773180784.6792698,h2,3.12,0.00,4.75,0.2104
1773180785.1803555,h2,3.18,0.00,4.25,0.2352
1773180785.6814203,h2,3.12,0.00,4.75,0.2104
1773180786.1825058,h2,3.18,0.00,4.25,0.2352
1773180786.6836042,h2,3.12,0.00,4.75,0.2104
1773180787.1846945,h2,3.12,0.00,5.42,0.1844
1773180787.6858134,h2,3.18,0.00,4.75,0.2104
1773180788.1869252,h2,3.12,0.00,4.75,0.2104
1773180788.6879957,h2,3.12,0.00,4.25,0.2352
1773180789.1891181,h2,3.12,0.00,5.42,0.1844
1773180789.6902637,h2,2.62,0.00,4.25,0.2352
1773180790.191323,h2,0.00,0.00,4.25,0.2352
1773180790.6923678,h2,0.00,0.00,4.25,0.2352
1773180791.1934807,h2,0.00,0.00,4.25,0.2352
1773180791.6945846,h2,0.00,0.00,4.75,0.2104
1773180792.1957812,h2,0.00,0.00,4.25,0.2352
1773180792.6968553,h2,0.00,0.00,4.25,0.2352
1773180793.1981301,h2,0.00,0.00,4.25,0.2352
1773180793.6993113,h2,0.00,0.00,4.25,0.2352
1773180794.2005045,h2,0.00,0.00,4.25,0.2352
1773180794.70159,h2,0.00,0.00,4.25,0.2352
1773180795.2026978,h2,0.00,0.00,4.25,0.2352
1773180795.7038858,h2,0.00,0.00,4.25,0.2352
1773180796.2049654,h2,0.00,0.00,4.75,0.2104
1773180796.7060585,h2,0.06,0.00,4.25,0.2352
1773180797.2071407,h2,0.00,0.00,4.25,0.2352
1773180797.708208,h2,6.62,0.00,5.67,0.1763
1773180798.209378,h2,0.19,0.00,4.75,0.2104
1773180798.710697,h2,7.17,0.00,5.00,0.1999
1773180799.212296,h2,0.31,0.00,4.75,0.2104
1773180799.7134812,h2,7.11,0.00,5.67,0.1763
1773180800.2149682,h2,0.19,0.00,4.75,0.2104
1773180800.7163851,h2,7.32,0.00,5.00,0.1999
1773180801.2176683,h2,1.37,0.00,4.75,0.2104
1773180801.719039,h2,6.29,0.00,5.00,0.1999
1773180802.2205114,h2,1.06,0.00,4.75,0.2104
1773180802.721947,h2,6.11,0.00,5.00,0.1999
1773180803.2233512,h2,1.19,0.00,4.75,0.2104
1773180803.7247837,h2,5.49,0.00,5.67,0.1763
1773180804.2263112,h2,1.37,0.00,4.75,0.2104
1773180804.7277446,h2,5.93,0.00,6.81,0.1469
1773180805.2291546,h2,1.18,0.00,4.75,0.2104
1773180805.730724,h2,6.18,0.00,5.67,0.1763
1773180806.2322867,h2,1.00,0.00,4.75,0.2104
1773180806.7337513,h2,6.67,0.00,5.00,0.1999
1773180807.235289,h2,1.37,0.00,4.75,0.2104
1773180807.736378,h2,17.62,0.00,9.79,0.1021
1773180808.237761,h2,0.62,0.00,4.75,0.2104
1773180808.7389863,h2,19.67,0.00,10.44,0.0957
1773180809.2403662,h2,0.44,0.00,4.75,0.2104
1773180809.7415383,h2,21.17,0.00,10.47,0.0955
1773180810.2429826,h2,0.56,0.00,4.75,0.2104
1773180810.744374,h2,19.35,0.00,11.15,0.0897
1773180811.2457764,h2,0.56,0.00,4.75,0.2104
1773180811.7471273,h2,20.36,0.00,9.58,0.1044
1773180812.2486718,h2,0.56,0.00,4.75,0.2104
1773180812.750083,h2,20.12,0.00,11.12,0.0899
1773180813.2514923,h2,0.44,0.00,4.75,0.2104
1773180813.752581,h2,19.64,0.00,9.79,0.1021
1773180814.2539709,h2,0.50,0.00,4.75,0.2104
1773180814.7552643,h2,19.54,0.00,11.15,0.0897
1773180815.2565064,h2,0.44,0.00,4.75,0.2104
1773180815.7577949,h2,19.03,0.00,8.40,0.1190
1773180816.2592742,h2,0.56,0.00,5.00,0.1999
1773180816.7605798,h2,18.31,0.00,6.35,0.1576
1773180817.2620127,h2,3.18,0.00,4.75,0.2104
1773180817.76351,h2,26.26,0.00,12.51,0.0799
1773180818.265034,h2,0.56,0.00,4.75,0.2104
1773180818.7663496,h2,28.54,0.00,13.70,0.0730
1773180819.2678618,h2,0.75,0.00,4.25,0.2352
1773180819.769071,h2,28.14,0.00,13.23,0.0756
1773180820.270496,h2,0.81,0.00,4.75,0.2104
1773180820.7718437,h2,28.94,0.00,13.70,0.0730
1773180821.2732208,h2,0.87,0.00,4.75,0.2104
1773180821.77462,h2,29.75,0.00,11.66,0.0857
1773180822.276035,h2,0.81,0.00,4.75,0.2104
1773180822.7774484,h2,27.37,0.00,13.02,0.0768
1773180823.2787318,h2,0.50,0.00,4.75,0.2104
1773180823.78001,h2,29.01,0.00,13.74,0.0728
1773180824.2812667,h2,0.75,0.00,4.75,0.2104
1773180824.78256,h2,28.55,0.00,13.06,0.0766
1773180825.283964,h2,0.69,0.00,4.75,0.2104
1773180825.7852151,h2,28.99,0.00,13.06,0.0766
1773180826.2866228,h2,0.62,0.00,4.75,0.2104
1773180826.7880008,h2,28.51,0.00,14.43,0.0693
1773180827.2892628,h2,0.81,0.00,4.75,0.2104
1773180827.7905848,h2,38.15,0.00,15.74,0.0635
1773180828.2919571,h2,0.87,0.00,4.75,0.2104
1773180828.7933278,h2,39.04,0.00,15.23,0.0657
1773180829.2945085,h2,0.81,0.00,4.25,0.2352
1773180829.79568,h2,38.29,0.00,17.85,0.0560
1773180830.2969985,h2,0.93,0.00,4.75,0.2104
1773180830.7983813,h2,37.75,0.00,16.42,0.0609
1773180831.299789,h2,0.69,0.00,4.75,0.2104
1773180831.8009682,h2,39.25,0.00,16.42,0.0609
1773180832.3021686,h2,1.31,0.00,4.75,0.2104
1773180832.8034759,h2,38.27,0.00,15.74,0.0635
1773180833.304707,h2,1.00,0.00,4.75,0.2104
1773180833.8061242,h2,38.98,0.00,16.48,0.0607
1773180834.307491,h2,0.94,0.00,4.75,0.2104
1773180834.808826,h2,38.54,0.00,17.10,0.0585
1773180835.3102694,h2,1.12,0.00,4.75,0.2104
1773180835.8116,h2,38.45,0.00,15.06,0.0664
1773180836.3129458,h2,1.06,0.00,4.75,0.2104
1773180836.8143086,h2,37.94,0.00,15.74,0.0635
1773180837.3156629,h2,0.87,0.00,4.75,0.2104
1773180837.8170044,h2,50.75,0.00,18.46,0.0542
1773180838.3183103,h2,1.43,0.00,4.75,0.2104
1773180838.819677,h2,46.05,0.00,17.78,0.0562
1773180839.3208678,h2,7.11,0.00,4.75,0.2104
1773180839.8222666,h2,44.23,0.00,17.85,0.0560
1773180840.3234568,h2,7.49,0.00,4.75,0.2104
1773180840.8247697,h2,43.10,0.00,15.74,0.0635
1773180841.3259802,h2,7.41,0.00,4.75,0.2104
1773180841.827338,h2,43.15,0.00,18.53,0.0540
1773180842.3286216,h2,7.86,0.00,4.75,0.2104
1773180842.830003,h2,42.50,0.00,17.10,0.0585
1773180843.3312855,h2,6.92,0.00,4.75,0.2104
1773180843.8326688,h2,40.56,0.00,16.42,0.0609
1773180844.333964,h2,7.72,0.00,4.75,0.2104
1773180844.835346,h2,44.75,0.00,20.15,0.0496
1773180845.3365953,h2,8.43,0.00,4.75,0.2104
1773180845.8379607,h2,45.74,0.00,17.36,0.0576
1773180846.3393528,h2,7.56,0.00,4.75,0.2104
1773180846.8407042,h2,42.65,0.00,19.90,0.0503
1773180847.341924,h2,8.34,0.00,4.75,0.2104
1773180847.8432982,h2,51.69,0.00,21.44,0.0466
1773180848.3447676,h2,1.56,0.00,4.75,0.2104
1773180848.8461194,h2,60.62,0.00,20.58,0.0486
1773180849.3473632,h2,0.94,0.00,4.75,0.2104
1773180849.8485935,h2,63.26,0.00,20.58,0.0486
1773180850.3498538,h2,1.50,0.00,4.75,0.2104
1773180850.8511844,h2,63.81,0.00,20.58,0.0486
1773180851.3524265,h2,1.68,0.00,4.75,0.2104
1773180851.8533614,h2,59.83,0.00,19.82,0.0504
1773180852.3546402,h2,1.25,0.00,4.75,0.2104
1773180852.8558843,h2,62.72,0.00,22.63,0.0442
1773180853.357139,h2,1.43,0.00,4.75,0.2104
1773180853.8584878,h2,58.62,0.00,21.86,0.0457
1773180854.3597858,h2,1.19,0.00,4.75,0.2104
1773180854.8611014,h2,62.18,0.00,19.40,0.0516
1773180855.3623915,h2,1.62,0.00,4.75,0.2104
1773180855.863806,h2,61.75,0.00,19.82,0.0504
1773180856.3651338,h2,1.62,0.00,4.75,0.2104
1773180856.8664293,h2,62.49,0.00,21.44,0.0466
1773180857.3678408,h2,1.50,0.00,4.75,0.2104
1773180857.8691452,h2,40.64,0.00,20.50,0.0488
1773180858.370343,h2,11.32,0.00,4.75,0.2104
1773180858.8716557,h2,61.15,0.00,21.52,0.0465
1773180859.3729954,h2,11.64,0.00,4.75,0.2104
1773180859.8744624,h2,59.16,0.00,22.21,0.0450
1773180860.3758748,h2,10.43,0.00,4.75,0.2104
1773180860.8771734,h2,63.09,0.00,22.80,0.0439
1773180861.3785098,h2,10.99,0.00,4.75,0.2104
1773180861.8798707,h2,63.25,0.00,22.21,0.0450
1773180862.3811436,h2,11.64,0.00,4.75,0.2104
1773180862.882524,h2,61.34,0.00,21.52,0.0465
1773180863.3838036,h2,11.06,0.00,4.75,0.2104
1773180863.8851242,h2,66.40,0.00,21.18,0.0472
1773180864.3863983,h2,11.53,0.00,4.75,0.2104
